"ball","team","batsman","bowler","nonStriker","byes","legbyes","noballs","wides","nonBoundary","penalty","runs","extras","totalRuns","wicketFielder","wicketKind","wicketPlayerOut","replacementIn","replacementOut","replacementReason","replacementTeam","date","matchType","overs","venue","team1","team2","winner","result","gender"
"2nd.7.2","Punjab Kings","C Connolly","Rashid Khan","P Simran Singh",0,0,0,0,0,0,6,0,6,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.7.3","Punjab Kings","C Connolly","Rashid Khan","P Simran Singh",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.7.4","Punjab Kings","P Simran Singh","Rashid Khan","C Connolly",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.7.5","Punjab Kings","P Simran Singh","Rashid Khan","C Connolly",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.7.6","Punjab Kings","P Simran Singh","Rashid Khan","C Connolly",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.8.1","Punjab Kings","P Simran Singh","Washington Sundar","C Connolly",0,0,0,0,0,0,6,0,6,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.8.2","Punjab Kings","P Simran Singh","Washington Sundar","C Connolly",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.8.3","Punjab Kings","C Connolly","Washington Sundar","P Simran Singh",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.8.4","Punjab Kings","C Connolly","Washington Sundar","P Simran Singh",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.8.5","Punjab Kings","P Simran Singh","Washington Sundar","C Connolly",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.8.6","Punjab Kings","C Connolly","Washington Sundar","P Simran Singh",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.9.1","Punjab Kings","P Simran Singh","Rashid Khan","C Connolly",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.9.2","Punjab Kings","C Connolly","Rashid Khan","P Simran Singh",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.9.3","Punjab Kings","P Simran Singh","Rashid Khan","C Connolly",0,0,0,0,0,0,0,0,0,"M Prasidh Krishna","caught","P Simran Singh","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.9.4","Punjab Kings","SS Iyer","Rashid Khan","C Connolly",0,0,0,0,0,0,2,0,2,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.9.5","Punjab Kings","SS Iyer","Rashid Khan","C Connolly",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.9.6","Punjab Kings","C Connolly","Rashid Khan","SS Iyer",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.10.1","Punjab Kings","SS Iyer","Ashok Sharma","C Connolly",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.10.2","Punjab Kings","SS Iyer","Ashok Sharma","C Connolly",0,0,0,0,0,0,6,0,6,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.10.3","Punjab Kings","SS Iyer","Ashok Sharma","C Connolly",0,0,0,0,0,0,6,0,6,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.10.4","Punjab Kings","SS Iyer","Ashok Sharma","C Connolly",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.10.5","Punjab Kings","SS Iyer","Ashok Sharma","C Connolly",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.10.6","Punjab Kings","SS Iyer","Ashok Sharma","C Connolly",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.11.1","Punjab Kings","SS Iyer","Rashid Khan","C Connolly",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.11.2","Punjab Kings","C Connolly","Rashid Khan","SS Iyer",0,0,0,0,0,0,6,0,6,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.11.3","Punjab Kings","C Connolly","Rashid Khan","SS Iyer",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.11.4","Punjab Kings","SS Iyer","Rashid Khan","C Connolly",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.11.5","Punjab Kings","C Connolly","Rashid Khan","SS Iyer",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.11.6","Punjab Kings","C Connolly","Rashid Khan","SS Iyer",0,0,0,0,0,0,2,0,2,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.12.1","Punjab Kings","SS Iyer","M Prasidh Krishna","C Connolly",0,0,0,0,0,0,0,0,0,"Washington Sundar","caught","SS Iyer","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.12.2","Punjab Kings","N Wadhera","M Prasidh Krishna","C Connolly",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.12.3","Punjab Kings","N Wadhera","M Prasidh Krishna","C Connolly",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.12.4","Punjab Kings","N Wadhera","M Prasidh Krishna","C Connolly",0,0,0,0,0,0,2,0,2,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.12.5","Punjab Kings","N Wadhera","M Prasidh Krishna","C Connolly",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.12.6","Punjab Kings","N Wadhera","M Prasidh Krishna","C Connolly",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.13.1","Punjab Kings","N Wadhera","Washington Sundar","C Connolly",0,0,0,0,0,0,0,0,0,"Shubman Gill","caught","N Wadhera","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.13.2","Punjab Kings","Shashank Singh","Washington Sundar","C Connolly",0,0,0,0,0,0,2,0,2,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.13.3","Punjab Kings","Shashank Singh","Washington Sundar","C Connolly",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.13.4","Punjab Kings","C Connolly","Washington Sundar","Shashank Singh",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.13.5","Punjab Kings","C Connolly","Washington Sundar","Shashank Singh",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.13.6","Punjab Kings","Shashank Singh","Washington Sundar","C Connolly",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.14.1","Punjab Kings","Shashank Singh","M Prasidh Krishna","C Connolly",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.14.2","Punjab Kings","Shashank Singh","M Prasidh Krishna","C Connolly",0,0,0,0,0,0,0,0,0,"JC Buttler","caught","Shashank Singh","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.14.3","Punjab Kings","MP Stoinis","M Prasidh Krishna","C Connolly",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.14.4","Punjab Kings","MP Stoinis","M Prasidh Krishna","C Connolly",0,0,0,0,0,0,0,0,0,"Rashid Khan","caught","MP Stoinis","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.14.5","Punjab Kings","M Jansen","M Prasidh Krishna","C Connolly",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.14.6","Punjab Kings","C Connolly","M Prasidh Krishna","M Jansen",0,0,0,1,0,0,0,1,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.14.7","Punjab Kings","C Connolly","M Prasidh Krishna","M Jansen",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.15.1","Punjab Kings","C Connolly","K Rabada","M Jansen",0,0,0,0,0,0,4,0,4,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.15.2","Punjab Kings","C Connolly","K Rabada","M Jansen",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.15.3","Punjab Kings","M Jansen","K Rabada","C Connolly",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.15.4","Punjab Kings","M Jansen","K Rabada","C Connolly",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.15.5","Punjab Kings","C Connolly","K Rabada","M Jansen",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.15.6","Punjab Kings","C Connolly","K Rabada","M Jansen",0,0,0,0,0,0,6,0,6,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.16.1","Punjab Kings","M Jansen","M Prasidh Krishna","C Connolly",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.16.2","Punjab Kings","M Jansen","M Prasidh Krishna","C Connolly",0,0,0,0,0,0,6,0,6,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.16.3","Punjab Kings","M Jansen","M Prasidh Krishna","C Connolly",0,0,0,1,0,0,0,1,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.16.4","Punjab Kings","M Jansen","M Prasidh Krishna","C Connolly",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.16.5","Punjab Kings","C Connolly","M Prasidh Krishna","M Jansen",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.16.6","Punjab Kings","C Connolly","M Prasidh Krishna","M Jansen",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.16.7","Punjab Kings","M Jansen","M Prasidh Krishna","C Connolly",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.17.1","Punjab Kings","C Connolly","Ashok Sharma","M Jansen",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.17.2","Punjab Kings","M Jansen","Ashok Sharma","C Connolly",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.17.3","Punjab Kings","M Jansen","Ashok Sharma","C Connolly",0,0,0,1,0,0,0,1,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.17.4","Punjab Kings","M Jansen","Ashok Sharma","C Connolly",0,0,0,0,0,0,0,0,0,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.17.5","Punjab Kings","M Jansen","Ashok Sharma","C Connolly",0,0,0,0,0,0,0,0,0,"Shubman Gill","caught","M Jansen","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.17.6","Punjab Kings","XC Bartlett","Ashok Sharma","C Connolly",0,0,0,0,0,0,2,0,2,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.17.7","Punjab Kings","XC Bartlett","Ashok Sharma","C Connolly",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.18.1","Punjab Kings","XC Bartlett","M Prasidh Krishna","C Connolly",0,0,0,0,0,0,6,0,6,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.18.2","Punjab Kings","XC Bartlett","M Prasidh Krishna","C Connolly",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.18.3","Punjab Kings","C Connolly","M Prasidh Krishna","XC Bartlett",0,0,0,0,0,0,4,0,4,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.18.4","Punjab Kings","C Connolly","M Prasidh Krishna","XC Bartlett",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.18.5","Punjab Kings","XC Bartlett","M Prasidh Krishna","C Connolly",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.18.6","Punjab Kings","C Connolly","M Prasidh Krishna","XC Bartlett",0,0,0,0,0,0,1,0,1,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
"2nd.19.1","Punjab Kings","C Connolly","Washington Sundar","XC Bartlett",0,0,0,0,0,0,4,0,4,"nobody","not-out","nobody","0","0","0","0",2026-03-31,"T20",20,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh","Gujarat Titans","Punjab Kings","Punjab Kings","NA","male"
